timestamp_utc,send_method,cu_limit,cu_price_micro_lamports,priority_fee_lamports,fee_cap_lamports,recent_fee_min,recent_fee_median,recent_fee_p90,recent_fee_max,recent_tps,recent_slots_per_second,message_size_bytes,instruction_count,account_count,writable_account_count,landed_within_1_slots,landed_within_2_slots,landed_within_3_slots,latency_ms,slot_delta,confirmation_status,rpc_status_has_error,signature,sent_slot,landed_slot
2026-04-15T19:10:40.153862+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3323.5825,2.5208333333333335,237,3,3,1,0,0,1,1405.999999999949,3.0,confirmed,0,3FAbdazZZcpgm9ET9fiut4vAhk7wTx653igy9zJUNAWGCMfyZr3yjW1NaaMmeicToNDHFhA5CYw6qLEaHm8Z2NxR,413443750,413443753.0
2026-04-15T19:10:43.493224+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,1312.0000000000118,2.0,confirmed,0,58tQyQKYtA3nVm5nTc7qgCcSjq7Ksz3raD3GQiqhsMoeEob7FZSvpNg4dfNYrZj6JP739n1vbzAGsqiVcNBtYmyV,413443759,413443761.0
2026-04-15T19:10:46.701817+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,0,2093.9999999999372,4.0,confirmed,0,YU3TVog2HkujyknmMVgDQnr6W18w3b3XthW7sMEEi8UmENQd9GMDA1MDhtX3WgN9PsdVYWCaDLVRcDW7t3yA1va,413443767,413443771.0
2026-04-15T19:10:50.772988+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,1343.0000000000746,2.0,confirmed,0,4LcWgYHX6xd7JT1EXcxmURY6Y7HwryAKGWe1LYWcA29ccp5F8FxoeAgTTj35qvfWrksD3WpYoSmzSfpcyG7E6HMi,413443778,413443780.0
2026-04-15T19:10:54.011523+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,1,1359.0000000000373,3.0,confirmed,0,5UfFHVkBMTDGXLbti5YRKkUJWow5YYpgCvHKP2Y2EyJNdmt5jY2CNx1tkJcxEJDXHbAnvcrWM5ab2xC8SRD95PkJ,413443784,413443787.0
2026-04-15T19:10:57.251685+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,1,1390.0000000001,3.0,confirmed,0,3marzbdvksLtgzdi3csam4VC1XUNsVvkWuaXqjrJo8wwgVZvZ71UAg5HW62KRHX3kTjWgzU1erLZH3SAXuiai4ec,413443792,413443795.0
2026-04-15T19:11:00.541534+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,1343.0000000000746,2.0,confirmed,0,4H7VcLYuUQLKD2geX9eEN3N8RcR4CFKJhJQ9C8zxsWd93BmMTgDZC3ATpSNmVaVJD3ZASdiahwZLLmjN1tBJnBed,413443800,413443802.0
2026-04-15T19:11:03.748837+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,500.0,2.0,processed,0,7UjLF8qMCecC57qeANFJKEv123CsrwZD7W3cz8NAbPgu44TofyJep6qJ8x4hHJsEKjyYhPgMt4F2i9iuSuNLrmX,413443808,413443810.0
2026-04-15T19:11:06.167059+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,1343.0000000000746,2.0,confirmed,0,3Svhgo61S8hsHPXAWm6dMTmV1t2hE8AgDXBxqKQdWxvUsYAwvNSjkaUMNdJdrqWagDaiP6EZwKe74BYgoirPgScw,413443815,413443817.0
2026-04-15T19:11:09.434158+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,0,1422.0000000000255,4.0,confirmed,0,2YCQ3BeMgjERR6WTzwEPoKZvRDHnXyiyq5krSwCNPDHTJychy94hC1oaByvHMPfAHE8vqrJCFCLyzgCyYWQ3vR65,413443823,413443827.0
2026-04-15T19:11:12.763836+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,1,1375.0,3.0,confirmed,0,2NCufsAE3qayZwBJUZb6PkBLjqCrKhdW9sFr8Ww5Lm8DWyiYiQk1XexjpCtMjJ13AWwHoL6ZQH28NcWvqBoVTVzc,413443832,413443835.0
2026-04-15T19:11:16.033894+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,1,1327.9999999999745,3.0,confirmed,0,3FpEAyY3ZfqiBHEoSN91DNGaoocNAMcrozvgn47QWE8DJYvsyo3p1SdksJy89fdJpsfshChKedCqsPoxvJa1GXAC,413443840,413443843.0
2026-04-15T19:11:19.296975+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,1406.0000000000628,2.0,confirmed,0,2akgw22Fbj85jCmyGg8sR4FXLNsa4fxeV6vgcYiW6RQJGMvA6QNwFa7UGWQjSAGnsEipBqKx7cgdZE2cnZtt5uRL,413443849,413443851.0
2026-04-15T19:11:22.602878+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,0,1390.0000000001,4.0,processed,0,2Mi7PR9xNEqzVAKSoTZSt6r2oJkUJ5HjZ25PdqM9GsFVnTFzmNk7bqJYmiAUf6Z1J9rpFLV8rNrq6w7zp1haAG9V,413443857,413443861.0
2026-04-15T19:11:25.952884+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,577.9999999999745,2.0,processed,0,3YdFTZGRWuTT6PTpipsJ9XHXZY2RFy9QDKnpobAxYtTpjSE5okDVCyY8ysTjgah2EZpjPkAb8No7242WWvDSxLgQ,413443865,413443867.0
2026-04-15T19:11:28.446243+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,1,1389.9999999999864,3.0,confirmed,0,tzAa517LQHPkFDvQBrGKaedjQ7YxK9dYic7R4UuvePCQ95vCmZXFActfpjzPiKdcjQ87kSkTKzkk5LwKdTfiVTq,413443872,413443875.0
2026-04-15T19:11:31.866148+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,1,1,1437.9999999999882,2.0,confirmed,0,2M29dKRuDSAibGrj2jMPfA1WfKReirA3JJXaTwv45gL4XX32U2RkpRD4ehf2nXN57s2YtgvaPedMi6UE644urHfW,413443880,413443882.0
2026-04-15T19:11:35.223541+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,1,1390.9999999999627,3.0,confirmed,0,4wHpHYW62xXxKXmvtbeHy5KvDBWnhz8gVnXPRBobTaav1YSJfnwYkN67cmpsMNVw95YJAQjYh4nWWRJPHZk3S5t1,413443889,413443892.0
2026-04-15T19:11:38.638688+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3309.4183333333335,2.5233333333333334,237,3,3,1,0,0,0,1421.000000000049,4.0,processed,0,2ZjvT65J2RMBumWprU61mNPyHcZ3SMWpFULacyFhqUJBsabVVAVLKMd34LKR2FPJxFNFFr63LQg3p7zqJzzNw5wU,413443898,413443902.0
2026-04-15T19:11:42.088749+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,609.9999999999,2.0,processed,0,4iQfuLnhv5pgG7puCUQc2Y5M1qRQUycD6WezT57Mb7XTzPYhX3bYamPCdjJ1YdFkNuSfwsGpKAUnrk99hvgpDxHv,413443907,413443909.0
2026-04-15T19:11:44.664455+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,577.9999999999745,2.0,processed,0,2qvRPVGYumDrXuA7fdQV2LGhNe5DeX2ci66ZFqrJKbwQsRcJNRh76i2Ba62g6MQoxybq4dqYZSjf3R5AjGePBv4M,413443914,413443916.0
2026-04-15T19:11:47.227304+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,1389.9999999999864,2.0,confirmed,0,4SH8cRDBtgLDmuZ512jRqGkB5RDnBQBttJwZcndJa8xyBbMn6rALjqRBEUpxFnYw6ywwW81gngjdDQa1inDwW2yE,413443921,413443923.0
2026-04-15T19:11:50.530864+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,547.0000000000255,2.0,processed,0,XMpS75JNLzdRA285k3NLGKsnByhtr6gy3BD9UQxMx8ToCbQznqkxpBNuTXXRrDjURvvqDDGrNy3r9XEeTwP1g2u,413443929,413443931.0
2026-04-15T19:11:53.055533+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,1297.0000000000255,2.0,confirmed,0,63GVJ5tQ8hfKLHV6fcNY4HvXtE8vnYPDshkQC1pTJR5qnrtVPqwiTLpkBaSeJkD4cScvDR6fgjusg5wtV5caHjS2,413443936,413443938.0
2026-04-15T19:11:56.249762+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,1,1359.9999999999,3.0,confirmed,0,5uknK4WNcJ4nQBHkhtMgArmXW1Bt7a1fVGyX57PhxjbmvmN6gj75J96NW9J7nkH8NbSfi3AEttXQbqqP4CMmiVYq,413443944,413443947.0
2026-04-15T19:11:59.554591+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,1,1562.0000000000118,3.0,confirmed,0,27PdPDgU6TWr59Et1nnx3PzqpMVFLKbhV7xJDGV8Ab4pv4ebpG4xD7ELCig766uVBeLMmEt3rVep6h79Q3z5Esh4,413443952,413443955.0
2026-04-15T19:12:03.092634+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,1,1358.9999999999236,3.0,confirmed,0,5uvP5m11HC9cWrnhgagXb7yD5zeUy2eWaM9hSQwX6HPhojLUb3TAdKvMSCzcRdrSeMwtYGADW3JqGfw5qxMLxJxd,413443962,413443965.0
2026-04-15T19:12:06.339804+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,0,2234.0000000000373,4.0,confirmed,0,4KDsQZm93FJ1b3qa5xkw8TfujHSrsXHyBxHht6UPdH4RjGT3Cdp1F2LnzkUifssVpT7bJF1tW6CoSz761YUP7YpJ,413443970,413443974.0
2026-04-15T19:12:10.487677+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,1344.000000000051,2.0,confirmed,0,2B8Tsi3LNp37sGAGKNE5CPeoesiNB1r5GHdBHdoQn3eWr6V8boBsZRq27mkm164jdhZVx8AwF9XqMiWgsyvB54n3,413443980,413443982.0
2026-04-15T19:12:13.739564+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,0,2125.0,4.0,confirmed,0,2d6HJ6FNESeedSgK35vM41YrhNwmoQwpKuJvF3nhEcWf1vS6VP33UHk1mUtC2MU52o348n5RkXJf5epnT5yWsoB,413443987,413443991.0
2026-04-15T19:12:17.837133+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,1,1406.0000000000628,3.0,confirmed,0,4vAm2o5xZ5ZTjpKqsY52A4UFKqkBSbuJAuZht4Ae5NSHMXzF7cyLax6vAZunMPzcvZDV4ATA8tfFkpxC3BXs63ae,413443997,413444000.0
2026-04-15T19:12:21.125091+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,1,1375.0,3.0,confirmed,0,4G1gMVfSHWpFfCoqKsHvQv8BNdfLzwcdEnzXrfNbjdqFxkoC7nzTV6A7adXaHCYUP7AQq5B9AMJxswZJsszWx8oJ,413444006,413444009.0
2026-04-15T19:12:24.437912+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,1516.0000000000764,2.0,confirmed,0,QAfx2ox5jFQQwRPXAokprMQa81fSPVYBE7Li6zPEGfAFkPhUPH9jHENDcdVjHysL9PFyH2x4eso3EFpMX3EmdGe,413444015,413444017.0
2026-04-15T19:12:27.872158+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,1375.0,2.0,confirmed,0,4c9Dqh3e5uoQcTytj1XxUM3UrjNtQ3morcqqWV5L2FHWGtrKmd8E8SkeeFD6sJTWRHyCLTbd6pDZmHPRrcTax9yD,413444024,413444026.0
2026-04-15T19:12:31.175797+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,531.0000000000628,2.0,processed,0,5CGUXnEYNMp9UMXFTS23ydN4tWXzw5Tj34wxNSPaqvGvb7sSboNsiRrELMQtxv3GLkQiPuqsKxgQypeQBC6giU7f,413444032,413444034.0
2026-04-15T19:12:33.667090+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,1312.9999999999882,2.0,confirmed,0,D95q5S45s8HTsxKDhVfTLuGRjPLCMsvd5boJhzPpNREX6MR7XTXCTvdy4RALAbWz6aBoJfakbK6BVVKZha4Ce2L,413444038,413444040.0
2026-04-15T19:12:36.952568+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,1,1,483.9999999999236,2.0,processed,0,B3ZFGNo1jRxFcpUfJwogQ7txx13WcbQUKXJnY7cTgLZVyv5pYBDtKcd6zqaUb1zncb6td2UunVLGH3bkmwP9h7m,413444046,413444048.0
2026-04-15T19:12:39.367633+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3299.7716666666665,2.5233333333333334,237,3,3,1,0,0,1,1390.0000000001,3.0,confirmed,0,hGyHe2Az2LPNRYpMwU3HRjaw4wzfgeQnpEkfFQHmSLd9HHcHnNDkZyqNPFtPKrw8fZtgzUADAnihnuwa1gERBUE,413444053,413444056.0
2026-04-15T19:12:42.682359+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,1,1453.0000000000882,3.0,confirmed,0,3N3jPHtkwoXvr3TA6y9jKGsq9eQQxe28LzrCECg6wBF7zV4gfU3dwoXdHMttPAjfFSipr8odcAZa9WsxAhD7EgrH,413444061,413444064.0
2026-04-15T19:12:46.036646+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,0,1359.0000000000373,4.0,processed,0,2uUTehuJDS1ovyWetGJZcPDCJgFZuPgzNdCGA4o7XU5TMbitiCsf94Yq7aXkd6WibfazKkyat1jRsQkzRXCYj7i5,413444070,413444074.0
2026-04-15T19:12:49.532084+00:00,rpc,200000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,1,1,1422.0000000000255,2.0,confirmed,0,4TrRitjxQsCox3H8uBzutQFSggNB9eeW8LE2CguVe7fiUgj6aGwYNELP8o5gmwAZofJtVdZrHyG1QnKMHHBChg73,413444079,413444081.0
2026-04-15T19:12:52.865590+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,1,1,1312.9999999999882,2.0,confirmed,0,355ze2td2FACcea8GuEymBVmH88TsdYkMP8tt1aS43YDHr9UGdWgWhqogEb3HiYpjWnNrgHFsDdu4qndXK2X6mEW,413444087,413444089.0
2026-04-15T19:12:56.118813+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,0,2155.999999999949,4.0,confirmed,0,4nRrhocogCNyA1dnkAdfHaUVFc7JdHiXp7VbQDFJtGvzhB9q2Tv25CAFY4e3FJDTQW43G4akXCbX5kMFRWicteNF,413444096,413444100.0
2026-04-15T19:13:00.265281+00:00,rpc,160000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,0,2218.9999999999372,6.0,confirmed,0,3kLk3RVpsDQdJXXNF9tQh8PzHAtcdaywCbXHRPbgKfaHKvDRcigCv8nGAjuvsX86bkFnQH6Sn6D6JKXqrXhVr2oK,413444106,413444112.0
2026-04-15T19:13:04.427902+00:00,rpc,250000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,1,1421.9999999999118,3.0,confirmed,0,26PndoD7CqxTu4kGYiwEVCuh2b8xahkhx9T6j8QkVDnWCGdCv6UvnC7qHMPpGXMmSsvZZ5BfyoBnnCDW6ZhGcBHY,413444117,413444120.0
2026-04-15T19:13:07.815742+00:00,rpc,120000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,1,1515.9999999999627,3.0,confirmed,0,58tBX7s8TFUX2msksGr77tjBtExHXqs5FVEZyzxBjK2kT5AaaKFN6S7dceAZTy7b3nFnNoCEYshqmdcqkhJ7BuWN,413444126,413444129.0
2026-04-15T19:13:11.308218+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,1,1422.0000000000255,3.0,confirmed,0,49WPmgjyFAauEaLQvD6apNHGmTLgHH6auq4eDhv9FnSbkwtVn19x85BH8e84Hz1fiTM6nXrY8C4ieWkmR3zEfNQ6,413444134,413444137.0
2026-04-15T19:13:14.799857+00:00,rpc,300000,1,1,20,0.0,0.0,0.0,0.0,3279.195,2.5225,237,3,3,1,0,0,1,1437.9999999999882,3.0,confirmed,0,3o6w9NZWHCmmpVnBsaHAU3VSy2xWHXUkPRUzDRKcyHxsTh5JnwgMtMnj98QoFaigF3e6jHS99RegZR44EXY1MMbC,413444143,413444146.0
2026-04-15T19:13:42.117778+00:00,rpc,200000,1,1,50,0.0,0.0,0.0,0.0,3257.4216666666666,2.5216666666666665,237,3,3,1,0,0,1,1656.9999999999254,3.0,confirmed,0,2r5pY8ZdfX9u47ChPRTLa886A9GQZCLbtz13vS2aBdroF4XLtaqBcWkipdwV9DGuLk8i7qGMY55ogHDWP29JeMr6,413444212,413444215.0
2026-04-15T19:13:45.720646+00:00,rpc,160000,1,1,50,0.0,0.0,0.0,0.0,3257.4216666666666,2.5216666666666665,237,3,3,1,0,1,1,1406.0000000000628,2.0,confirmed,0,3x1M2XVbBtV8PmWFRXdg9uaiymx5zJgQ63YckXJWotfGk2ZoJL8UHbcdcdNtg3hJGNLhDAvxyTp1rrqEXpaRFQk6,413444220,413444222.0
2026-04-15T19:13:49.085572+00:00,rpc,250000,1,1,50,0.0,0.0,0.0,0.0,3257.4216666666666,2.5216666666666665,237,3,3,1,0,1,1,1422.0000000000255,2.0,confirmed,0,581Rz8z8y6mamdQiodHLyYWsJ1hUhw3GitN6gEjsCcvuxBxvTNirbChjyKM35mrVCxBD1e6AN5UM3K6hVVaTDWHo,413444227,413444229.0
2026-04-15T19:13:52.458372+00:00,rpc,300000,1,1,50,0.0,0.0,0.0,0.0,3257.4216666666666,2.5216666666666665,237,3,3,1,0,0,1,1312.9999999998745,3.0,confirmed,0,4by8gdPtC36z9tSzgrrPUuMqbXqryVKrrGRYNA3iDDn24NNg2YGKG4fsvE6TJo36dbCrMjz6P3v4TUpCLh6a3zvA,413444236,413444239.0
2026-04-15T19:13:55.715641+00:00,rpc,200000,1,1,50,0.0,0.0,0.0,0.0,3257.4216666666666,2.5216666666666665,237,3,3,1,0,1,1,702.9999999999745,2.0,processed,0,tcNL5Q1GmVBtRgWJido5dyhm1cbpX3FxKQ8XT2KURUn87jsb1pMEff8e5yYrCZiE3L9yTGhG6dQNqFToSi8K8q7,413444244,413444246.0
